sentence,vigilance_hr,target_hr,fpr,acc,max_mem,mean_mem
We've got plenty of baking powder.,,0.7419354838709677,0.07317073170731707,0.8472222222222222,0.8057716038786019,0.7582362984659529
We've only got five seconds left.,,0.6363636363636364,0.02631578947368421,0.8169014084507042,0.7903754246161112,0.7591504427532383
"Well he just left, what's wrong?",,0.6486486486486487,0.047619047619047616,0.810126582278481,0.7903754246161112,0.7578883872917669
Well we must be missing somebody.,,0.6538461538461539,0.07407407407407407,0.7924528301886793,0.7522382353680793,0.732914832915852
"Well, I'm trying to educate him!",,0.6896551724137931,0.03225806451612903,0.8333333333333334,0.7876734086048788,0.7365192757130719
"Well, give a couple of minutes...",,0.3611111111111111,0.125,0.631578947368421,0.7522382353680793,0.7350155377585494
"Well, it ain't exactly Emerald City...",,0.8947368421052632,0.06976744186046512,0.9135802469135802,0.8234392341750368,0.763928499455705
"Well, it's the crew, I think.",,0.48148148148148145,0.03225806451612903,0.7413793103448276,0.8065631197520633,0.7644788956448106
"Well, obviously, in Argentina, Diego Miradona.",,0.7777777777777778,0.08888888888888889,0.8444444444444444,0.8609046514192087,0.7936249911594518
"Well, one is I'm better prepared.",,0.39473684210526316,0.02631578947368421,0.6842105263157895,0.7876734086048788,0.7416999802201523
"Well, that must feel pretty good.",,0.5,0.15384615384615385,0.684931506849315,0.7522382353680793,0.7417517080208956
"Well, then, it must be fought.",,0.3684210526315789,0.0,0.6923076923076923,0.7522382353680793,0.7371813185931688
"Well, unless you're already a hotshot.",,0.868421052631579,0.047619047619047616,0.9125,0.8242654781584097,0.7579869534585034
"Well, your home is your castle.",,0.7428571428571429,0.02564102564102564,0.8648648648648649,0.7933374637386144,0.7605513577761878
Well... So you tried riding again?,,0.475,0.024390243902439025,0.7283950617283951,0.7635185220920852,0.7414726660326667
Were they staring at my scars?,,0.8421052631578947,0.0,0.9230769230769231,0.8025926092254797,0.7617216055402579
What are you afraid will happen?,,0.56,0.125,0.7368421052631579,0.7844161401901613,0.7422218912715942
"What are you, inspecting the barracks?",,0.7352941176470589,0.02702702702702703,0.8591549295774648,0.8110301039301798,0.7572579484639436
"What do you say, Brian, huh?",,0.6153846153846154,0.022727272727272728,0.8072289156626506,0.8773129950822636,0.7984311831590989
What experience remained to be seen.,,0.2631578947368421,0.024390243902439025,0.6329113924050633,0.7844161401901613,0.7319714775537207
What is another word for poor?,,0.8787878787878788,0.0,0.9420289855072463,0.8020332134280536,0.764407848751814
What would your dear mother say?,,0.7307692307692307,0.0967741935483871,0.8245614035087719,0.8352159192041739,0.786953592029415
What you describe is not unusual.,,0.5,0.12195121951219512,0.7123287671232876,0.7844161401901613,0.7396253112354308
What'd you put in my wheel!,,0.45161290322580644,0.0,0.734375,0.8100858018122106,0.7604546579186413
What's -- he was put into custody.,,0.4230769230769231,0.1111111111111111,0.660377358490566,0.7961741393878635,0.7594548443350256
What's left you gentlemen can have.,,0.5217391304347826,0.06451612903225806,0.7592592592592593,0.7903754246161112,0.7592802415263208
What's so important in San Francisco?,,0.75,0.0,0.8857142857142857,0.8376950887117801,0.779561622958505
"When fully prepared, confidence comes easy.",,0.6538461538461539,0.10344827586206896,0.7818181818181819,0.7508933251589001,0.7184103427795018
Where did that other guy go?,,0.47058823529411764,0.0975609756097561,0.7066666666666667,0.8018012267350781,0.7813653996377101
Where did you disappear to yesterday?,,0.5357142857142857,0.06896551724137931,0.7368421052631579,0.7981679154032637,0.7591902602077011
Where did you get that sweater?,,0.6129032258064516,0.030303030303030304,0.796875,0.8023846566016084,0.7642562463613222
Where is Commander Jameson shooting from?,,0.7931034482758621,0.06451612903225806,0.8666666666666667,0.8468051584003872,0.7918889841485907
Where would you put this nook?,,0.7,0.03125,0.8387096774193549,0.78733268973138,0.7607063546080123
Which kernel version are you using?,,0.7727272727272727,0.14285714285714285,0.82,0.8016163450367805,0.7589002433752231
While the hare's doing her hair.,,0.6666666666666666,0.0,0.8392857142857143,0.8004205532281672,0.7597343439976687
White Irishmen didn't court Portuguese women.,,0.7307692307692307,0.0,0.8771929824561403,0.8458247699233898,0.8084974014463104
Who -- that guy at the Zoo?,,0.7272727272727273,0.0,0.875,0.8399419037116299,0.7825692958617777
Who should I put into stars?,,0.6388888888888888,0.08108108108108109,0.7808219178082192,0.7961741393878635,0.7616351171525352
Who was staring at his house.,,0.3548387096774194,0.0,0.7014925373134329,0.8025926092254797,0.7622825090740485
Whoa super long train track Olive.,,0.675,0.0,0.8433734939759037,0.8744064291582402,0.8039154184795371
Why code review is so important?,,0.5161290322580645,0.06451612903225806,0.7258064516129032,0.7982407675236272,0.7624017456815485
"Why did Guy beat you, Jack?",,0.7333333333333333,0.08823529411764706,0.828125,0.8417745812215657,0.7889759007829489
Why is DBI important for students?,,0.6785714285714286,0.03225806451612903,0.8305084745762712,0.8530956329430691,0.7638620995246682
Why put them in this position?,,0.32,0.03125,0.6842105263157895,0.8100858018122106,0.7595951335586233
Why should plastic not be banned?,,0.896551724137931,0.13333333333333333,0.8813559322033898,0.7982407675236272,0.7602560611044243
"Wife of Edward, the king's son?",,0.6785714285714286,0.03333333333333333,0.8275862068965517,0.8443835261827906,0.7868562798504553
Will Stable Court become a reality?,,0.4444444444444444,0.047619047619047616,0.717948717948718,0.7541602482047386,0.7363032322846791
Will hold about 400 lbs grapes.,,0.7142857142857143,0.025,0.8533333333333334,0.8455550371175063,0.7806365222619673
Will they pass the Bulgarian border?,,0.6571428571428571,0.0,0.84,0.8387822828035771,0.7631215915104809
Will you give her a message?,,0.625,0.15151515151515152,0.7384615384615385,0.7507177730590213,0.736443698575953
"With extra fried egg, double sinful!",,0.7407407407407407,0.06896551724137931,0.8392857142857143,0.8558507560029464,0.7935202034452197
With me and Texas Mike O'Shay.,,0.7297297297297297,0.023809523809523808,0.8607594936708861,0.8507358722230743,0.7804647759515162
With this band of crack troops.,,0.52,0.0,0.7857142857142857,0.7955109852882954,0.7652655589118679
"Without warning, Ariana thought of Quinn.",,0.8666666666666667,0.11764705882352941,0.875,0.8366910555413878,0.7618945521821772
Wonder if he had a concussion.,,0.6,0.06451612903225806,0.7857142857142857,0.7922623972640074,0.7579924258411673
Would he be contacting me soon?,,0.48148148148148145,0.0,0.75,0.7562427422418642,0.7374759384629493
Would you accept extremely difficult instead?,,0.2647058823529412,0.0,0.6666666666666666,0.7562427422418643,0.7201138560121559
"Wow Namratha, what a cute cake.",,0.7142857142857143,0.0,0.8666666666666667,0.8403850989862728,0.8032459846267836
"Written by Alaska Expert, Judy Appel.",,0.7727272727272727,0.0,0.8936170212765957,0.8517940598861161,0.7995529860545556
Xenoblade Chronicles 2 on Nintendo Switch!,,0.9375,0.08333333333333333,0.9264705882352942,0.8496631012752384,0.7921762209868546
"Yang is muscle, Yin is fascia.",,0.8571428571428571,0.0,0.9322033898305084,0.8409660816340465,0.7990746171731993
Yen late Friday in New York.,,0.7333333333333333,0.030303030303030304,0.8571428571428571,0.8306755855445146,0.8090778860367679
"Yes, it's supposed to be tethered.",,0.7941176470588235,0.05714285714285714,0.8695652173913043,0.817008557906868,0.7594210830814863
"Yes, the Fray Diego de Landa.",,0.7037037037037037,0.03333333333333333,0.8421052631578947,0.925211997316326,0.8274735404939711
Yesterday I saw people wearing shorts.,,0.8,0.03571428571428571,0.8867924528301887,0.7938202639454763,0.7646396067424135
Yet the outcome can be unpredictable.,,0.4090909090909091,0.14285714285714285,0.66,0.751232915579926,0.7237467211376699
You are a happy man Oliver.,,0.5925925925925926,0.06451612903225806,0.7758620689655172,0.7986932211272297,0.7567599979211385
You are quite sure it's secure?,,0.6451612903225806,0.029411764705882353,0.8153846153846154,0.8065631197520633,0.7346293980088702
You are too valuable to quit.,,0.6,0.0,0.8082191780821918,0.7665976543008792,0.7342621805750472
You are very easy to understand.,,0.5555555555555556,0.1,0.7368421052631579,0.7353598693690445,0.7225946287956425
You better get used to it.,,0.6571428571428571,0.175,0.7466666666666667,0.7819277165218477,0.7413281764014418
You can still find that kind.,,0.3125,0.03125,0.640625,0.7533348629606295,0.7416413361014526
You can't put them near kids.,,0.6216216216216216,0.0,0.8133333333333334,0.8092196546345639,0.7601827069792685
You created a unique scotch glass.,,0.75,0.027777777777777776,0.875,0.8234415282931462,0.7609286647064105
"You got yourself a computer, Alma.",,0.7058823529411765,0.13157894736842105,0.7916666666666666,0.8660105808942752,0.7622514250687414
"You gotta idea, spit it out.",,0.875,0.10256410256410256,0.8873239436619719,0.8166059157019097,0.7605791471913678
You have a huge veterans population.,,0.7222222222222222,0.0,0.868421052631579,0.8093121527194865,0.7602666532413468
You have a problem with it.,,0.3103448275862069,0.11428571428571428,0.625,0.749002486828461,0.7391618329888155
You have every right to be.,,0.48148148148148145,0.09375,0.711864406779661,0.777469015584426,0.7330845818436281
You have no idea what happened...,,0.5714285714285714,0.07894736842105263,0.7534246575342466,0.7844161401901613,0.7574040635937558
You have to give me something.,,0.3888888888888889,0.07692307692307693,0.6666666666666666,0.749002486828461,0.7332680296175083
You have to make it last.,,0.44,0.03225806451612903,0.7321428571428571,0.7707929666564042,0.7423889260547282
"You just go like this, dear.",,0.42105263157894735,0.047619047619047616,0.7,0.8352159192041739,0.7819066439215735
You kill with your left hand?,,0.8148148148148148,0.06451612903225806,0.8793103448275862,0.7909534839071737,0.7565535444176779
"You know what it is, Mark?",,0.5806451612903226,0.16216216216216217,0.7205882352941176,0.7908227765801124,0.7595173511975788
"You know, David's paranoid, you know.",,0.75,0.0,0.8846153846153846,0.7908227765801124,0.7601898516130007
"You know, it's a dirty business.",,0.6571428571428571,0.08108108108108109,0.7916666666666666,0.8065631197520633,0.7637839525010836
"You know, the economy is booming.",,0.7931034482758621,0.05555555555555555,0.8769230769230769,0.7908227765801124,0.7576959708754553
"You know, the green cardigan guy.",,0.8387096774193549,0.030303030303030304,0.90625,0.8180258602647983,0.782166829424241
"You left me to die, friend.",,0.8064516129032258,0.0,0.9104477611940298,0.8210495143340001,0.7619686666757143
"You liked that Memphis Minnie, huh?",,0.7692307692307693,0.045454545454545456,0.8674698795180723,0.8773129950822636,0.8071683612599119
You make that sound so easy.,,0.5769230769230769,0.18518518518518517,0.6981132075471698,0.7477569718324959,0.7354729713918405
"You may be the pro, Joe.",,0.5384615384615384,0.0,0.7818181818181819,0.8281410526596581,0.7629332357438151
You must have been very proud.,,0.7333333333333333,0.29411764705882354,0.71875,0.749002486828461,0.7271831566293404
You must not be thinking clearly.,,0.4166666666666667,0.15384615384615385,0.64,0.7463904096382499,0.722916936679721
You must not diverge any further.,,0.5833333333333334,0.047619047619047616,0.782051282051282,0.7950367922430952,0.7311177530498608
You must not have heard me.,,0.3902439024390244,0.0975609756097561,0.6463414634146342,0.7533721209677022,0.7391880111355595
You must stand up to him.,,0.5789473684210527,0.1,0.7435897435897436,0.7463904096382498,0.7321696300025624
You never eat when you're despondent.,,0.7297297297297297,0.04878048780487805,0.8461538461538461,0.8231247314509724,0.7630022383483914
You put together the trial lawyers.,,0.46153846153846156,0.06896551724137931,0.7090909090909091,0.8366759500326536,0.7574471769489586
You spoke to Gary Graham today.,,0.6764705882352942,0.04878048780487805,0.8266666666666667,0.8122294381237882,0.7626062899607912
You still had to prove yourself.,,0.27586206896551724,0.125,0.5901639344262295,0.7492032848692648,0.7248647311639159
You still have time to plan.,,0.3448275862068966,0.08571428571428572,0.65625,0.7628431340718586,0.7405393455488277
You still have to be involved.,,0.25,0.04878048780487805,0.6233766233766234,0.749002486828461,0.7227880401174503
You want it fluffy and pale.,,0.7352941176470589,0.10810810810810811,0.8169014084507042,0.7978609909777776,0.7594978296872004
You will never leave our minds.,,0.4117647058823529,0.05555555555555555,0.6857142857142857,0.7670083594157776,0.74196854155641
You're left with only military intervention.,,0.5,0.03125,0.7419354838709677,0.7903754246161112,0.7623683064639396
You're still always second guessing yourself.,,0.6,0.09375,0.7580645161290323,0.7767644792296696,0.7363437765705777
You're talking about growing the economy.,,0.65625,0.08108108108108109,0.7971014492753623,0.7767644792296696,0.7626978825559793
You're the head of a university.,,0.6216216216216216,0.025,0.8051948051948052,0.812964885185508,0.7634182125358965
You've had plenty of time already!,,0.5833333333333334,0.13793103448275862,0.7358490566037735,0.778712557818214,0.7404960731798093
You... left it down at Greely's.,,0.6666666666666666,0.0,0.8433734939759037,0.8025926092254798,0.7611829308228157
Your baby is so cute too!!,,0.7647058823529411,0.027777777777777776,0.8714285714285714,0.869627411518365,0.7823965350828681
Your cat feels the same way!,,0.7567567567567568,0.0,0.8860759493670886,0.8544442660643474,0.7606971788748155
Your leg must be getting better.,,0.6551724137931034,0.058823529411764705,0.8095238095238095,0.7857084438185596,0.7364956902371987
Your men did kill Kirk's son.,,0.7567567567567568,0.022727272727272728,0.8765432098765432,0.8443835261827906,0.7965491162785131
Your parents came to my funeral.,,0.9,0.030303030303030304,0.9365079365079365,0.79487220376266,0.7648034869528062
Your photos are making me hungry.,,0.8076923076923077,0.0,0.9056603773584906,0.8272856421384597,0.7590530548712962
