sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_sbert
You must stand up to him.,low,0.7435897435897436,torontofantasy.6.041679,low.02308,torontofantasy.602978,2308,0.6597490932513468
Have your job duties expanded substantially?,low,0.7432432432432432,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.111260,low.02309,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03043174,2309,0.6749861844403586
Shouldn't we take every possible precaution?,low,0.7058823529411765,cornellmov.6.037836,low.02310,cornellmov.0231953,2310,0.6438696501783756
Cost effective plans for every business.,low,0.6428571428571429,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.125428,low.02311,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03372128,2311,0.7025284564716914
"Well, then, it must be fought.",low,0.6923076923076923,cornellmov.6.031390,low.02312,cornellmov.0190525,2312,0.646621359853675
I enjoyed every minute of it.,low,0.6507936507936508,cornellmov.6.005639,low.02313,cornellmov.0032150,2313,0.6791593910217708
Sam's knees threatened to give out.,low,0.8955223880597015,torontofantasy.6.420727,low.02314,torontofantasy.5548548,2314,0.6784315093817238
He was very kind and strong.,low,0.7469879518072289,cornellmov.6.016826,low.02315,cornellmov.0096918,2315,0.6981549157957349
You still have to be involved.,low,0.6233766233766234,cocaspok1997.6.004193,low.02316,cocaspok1997.0049014,2316,0.6280613238661205
That phrase denied is so powerful.,low,0.7027027027027027,cocaspok2009.6.006580,low.02317,cocaspok2009.0083927,2317,0.5935144061266309
Everyone was so impressed by it.,low,0.6333333333333333,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.122945,low.02318,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.03323174,2318,0.6908847638016066
And you have excellent survival skills.,low,0.7397260273972602,torontomyst.6.152083,low.02319,torontomyst.1954764,2319,0.6649812079253543
Meaning that you are not certain...?,low,0.7088607594936709,torontofantasy.6.465933,low.02320,torontofantasy.6056568,2320,0.6206897955970756
"A small, dimly glowing ball appeared.",low,0.828125,torontofantasy.6.058661,low.02321,torontofantasy.851133,2321,0.7060844281130924
The suspects might be there already.,low,0.6790123456790124,cornellmov.6.015567,low.02322,cornellmov.0088822,2322,0.6587605835476354
And Gerry was definitely physically strong.,low,0.7857142857142857,torontomyst.6.174075,low.02323,torontomyst.2212696,2323,0.697665968631449
"But still, you can't be sure.",low,0.7435897435897436,cornellmov.6.013729,low.02324,cornellmov.0077970,2324,0.646398799927334
"When fully prepared, confidence comes easy.",low,0.7818181818181819,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.052911,low.02325,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.01437911,2325,0.6396333159770708
Especially coated to ensure long life.,low,0.8148148148148148,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.130273,low.02326,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.03489903,2326,0.6484870520632185
"It just makes me weary, somehow.",low,0.7288135593220338,torontofantasy.6.364973,low.02327,torontofantasy.4768863,2327,0.6425912746054905
Only managed to hurt her more.,low,0.75,torontofantasy.6.261741,low.02328,torontofantasy.3464485,2328,0.6716514465920881
"For example, just a quick statistic.",low,0.7966101694915254,cocaspok2005.6.003230,low.02329,cocaspok2005.0053700,2329,0.6305938003630013
We are afraid to touch him!,low,0.7543859649122807,torontomyst.6.066333,low.02330,torontomyst.919290,2330,0.7084132959217936
Don't give me any of that.,low,0.7910447761194029,cornellmov.6.037343,low.02331,cornellmov.0228726,2331,0.7049372971495982
"Besides, he had to get away.",low,0.7066666666666667,torontoadv.6.005839,low.02332,torontoadv.100239,2332,0.6589408744409118
Prefer not to break it up.,low,0.7058823529411765,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.083291,low.02333,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02270159,2333,0.6230829296180828
He'd already tried to crawl once.,low,0.8717948717948718,torontofantasy.6.445522,low.02334,torontofantasy.5813353,2334,0.7032592098463194
"So, stay strong for each other!",low,0.704225352112676,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.119376,low.02335,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03196123,2335,0.6596715127804107
Changing the constitution is not easy.,low,0.8481012658227848,cocaspok2006.6.006879,low.02336,cocaspok2006.0108241,2336,0.6589581120228669
It was so peaceful for dining.,low,0.810126582278481,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.021535,low.02337,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00580774,2337,0.7554127476102187
But you see a continuing problem.,low,0.6716417910447762,cocaspok2010.6.012541,low.02338,cocaspok2010.0162204,2338,0.6200294207763124
It was a somewhat startling feeling.,low,0.65,torontofantasy.6.097353,low.02339,torontofantasy.1419950,2339,0.6025585648463117
The excitement was almost too much.,low,0.7794117647058824,torontofantasy.6.138648,low.02340,torontofantasy.1893927,2340,0.6390129504119215
Easy on hand and good distance.,low,0.6458333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.083128,low.02341,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02250031,2341,0.6773086480681886
He was the one who spoke.,low,0.7,torontomyst.6.146929,low.02342,torontomyst.1896212,2342,0.6185851008145072
He was pretty easy to notice.,low,0.6507936507936508,cocaspok2007.6.000422,low.02343,cocaspok2007.0004546,2343,0.677869421843878
Thoughts of a family soon followed.,low,0.6923076923076923,cocaspok2007.6.006522,low.02344,cocaspok2007.0086259,2344,0.6524717689569257
Sprint would give that to them.,low,0.8727272727272727,cocaspok2004.6.008413,low.02345,cocaspok2004.0126125,2345,0.6240629096268491
They won't treat you any better.,low,0.78125,cocaspok1992.6.003847,low.02346,cocaspok1992.0049357,2346,0.6324835938591647
Maybe you'll be entertaining guests soon.,low,0.76,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.056078,low.02347,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01515699,2347,0.6583162947475124
You have every right to be.,low,0.711864406779661,cornellmov.6.021879,low.02348,cornellmov.0128907,2348,0.6367491308189056
I would give them to her.,low,0.6507936507936508,cocaspok2002.6.000024,low.02349,cocaspok2002.0000424,2349,0.6459668408987294
I want you to throw up.,low,0.8421052631578947,cocaspok2007.6.007417,low.02350,cocaspok2007.0095445,2350,0.6767325632282631
That is another very good additional.,low,0.7358490566037735,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.118999,low.02351,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03244071,2351,0.5863202821329198
"And still it came, pushing forward.",low,0.7205882352941176,torontomyst.6.134997,low.02352,torontomyst.1748416,2352,0.6337826433051279
A couple of really quick questions.,low,0.7647058823529411,cocaspok2004.6.006102,low.02353,cocaspok2004.0094119,2353,0.6439741698291248
It was a pretty weak throw.,low,0.7625,cocaspok2009.6.006505,low.02354,cocaspok2009.0082949,2354,0.6802577750037324
I have all of those already!!!,low,0.7692307692307693,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.028384,low.02355,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00754425,2355,0.6635511816580397
And I got a clean record.,low,0.7974683544303798,torontomyst.6.051965,low.02356,torontomyst.727113,2356,0.6507984535664222
"Development of quick, responsive, optimised sites.",low,0.7540983606557377,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.170821,low.02357,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04618051,2357,0.6378639343083211
The clouds forming overhead worried him.,low,0.8260869565217391,torontofantasy.6.429713,low.02358,torontofantasy.5667860,2358,0.7144120851167869
I've been feeling low for weeks.,low,0.782051282051282,cornellmov.6.021919,low.02359,cornellmov.0129182,2359,0.737887661478868
It's time to change it somewhat.,low,0.703125,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.140567,low.02360,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03759333,2360,0.585557192467725
And the clothing is somewhat interesting.,low,0.7714285714285715,cocaspok1993.6.001962,low.02361,cocaspok1993.0027171,2361,0.6255424932249112
So its phone number displays unknown.,low,0.7538461538461538,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.020169,low.02362,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00538930,2362,0.6827620294777699
I spoke with him three times.,low,0.7017543859649122,cocaspok2009.6.000437,low.02363,cocaspok2009.0004486,2363,0.783120985300573
"It would be less civilized, certainly.",low,0.7283950617283951,wsj.6.001790,low.02364,wsj.322895,2364,0.6450924521247026
He forced himself to be deliberate.,low,0.7407407407407407,brown.6.001410,low.02365,brown.026877,2365,0.6247786296311744
Very quick with communication and responses.,low,0.7142857142857143,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.181758,low.02366,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04864568,2366,0.6376211151057648
"Along with that, life isn't fair.",low,0.7115384615384616,torontofantasy.6.014686,low.02367,torontofantasy.216586,2367,0.6438631810360169
"Well, one is I'm better prepared.",low,0.6842105263157895,cocaspok1999.6.006805,low.02368,cocaspok1999.0091213,2368,0.5805589541376588
Give them the time they need.,low,0.6981132075471698,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.029097,low.02369,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00792938,2369,0.5920204849989323
His serious expression changed to dread.,low,0.8059701492537313,torontofantasy.6.282327,low.02370,torontofantasy.3678665,2370,0.6579933528629229
"Bright, bold, textured and extremely innovative.",low,0.7704918032786885,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.167106,low.02371,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04555717,2371,0.6615436428460013
It was a great media event.,low,0.7272727272727273,cocaspok1990.6.001430,low.02372,cocaspok1990.0024127,2372,0.6517023025598357
Better than knowing individuals any day.,low,0.6951219512195121,torontofantasy.6.298577,low.02373,torontofantasy.3910835,2373,0.6512857954307036
"Still, the Resistance has its ways.",low,0.8059701492537313,torontofantasy.6.003160,low.02374,torontofantasy.42791,2374,0.6010755566272327
What are you afraid will happen?,low,0.7368421052631579,cornellmov.6.006194,low.02375,cornellmov.0035231,2375,0.6427616709339689
Liquor Stores can be extremely profitable.,low,0.8787878787878788,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.111872,low.02376,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03004041,2376,0.7207147772930237
"Regardless, the viewing was a comfort.",low,0.6891891891891891,torontofantasy.6.202220,low.02377,torontofantasy.2742965,2377,0.6475480368817275
And you will give me occasion.,low,0.6909090909090909,cornellmov.6.036198,low.02378,cornellmov.0221353,2378,0.5953074739036877
"Well, I'm trying to educate him!",low,0.8333333333333334,cornellmov.6.017019,low.02379,cornellmov.0098065,2379,0.6308273584799483
Something had a hold on her.,low,0.7792207792207793,torontofantasy.6.184063,low.02380,torontofantasy.2498619,2380,0.6396302394191443
Will you give her a message?,low,0.7384615384615385,cornellmov.6.037466,low.02381,cornellmov.0229604,2381,0.6661110701041015
You have a problem with it.,low,0.625,cocaspok1996.6.002906,low.02382,cocaspok1996.0036885,2382,0.5817087123877295
That might be a good sign.,low,0.6578947368421053,torontomyst.6.136111,low.02383,torontomyst.1763994,2383,0.6054738894443379
"""We were extremely worried,"" Tovan responded.",low,0.8028169014084507,torontofantasy.6.033611,low.02384,torontofantasy.487179,2384,0.6276983669943993
His strength was draining too quickly.,low,0.7901234567901234,torontofantasy.6.388197,low.02385,torontofantasy.5087558,2385,0.6835009096366097
It must be another business establishment.,low,0.68,torontofantasy.6.080349,low.02386,torontofantasy.1186144,2386,0.6480873149628301
You make that sound so easy.,low,0.6981132075471698,torontofantasy.6.226668,low.02387,torontofantasy.3030180,2387,0.6384636949817647
He must be good for something.,low,0.7974683544303798,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.062465,low.02388,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01672391,2388,0.5933066755643422
Things to come to terms with.,low,0.6455696202531646,cornellmov.6.039110,low.02389,cornellmov.0240388,2389,0.597771810106623
You better get used to it.,low,0.7466666666666667,cornellmov.6.030812,low.02390,cornellmov.0186789,2390,0.5875447444347395
I'll give you your heart's desire.,low,0.7682926829268293,cornellmov.6.020981,low.02391,cornellmov.0123377,2391,0.6019060480497236
Four affirmations are better than none.,low,0.8679245283018868,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.064074,low.02392,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01756438,2392,0.6862681952526082
A heavy and generously proportioned object.,low,0.7083333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.158808,low.02393,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04287436,2393,0.6541155432801151
I tend to avoid such situations.,low,0.7088607594936709,torontomyst.6.005456,low.02394,torontomyst.76844,2394,0.6564230312457835
I was already prepared for that.,low,0.6707317073170732,cocaspok1995.6.002909,low.02395,cocaspok1995.038442,2395,0.6321938039785661
They were almost to the woods.,low,0.7564102564102564,torontofantasy.6.368350,low.02396,torontofantasy.4817642,2396,0.7284420826726242
Better having two choices than one.,low,0.7866666666666666,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.116157,low.02397,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03109702,2397,0.663335357833286
Most markets are still relatively healthy.,low,0.8181818181818182,cocaspok2005.6.004469,low.02398,cocaspok2005.0070938,2398,0.7308322610815201
Ostedes was more powerful than ever.,low,0.8524590163934426,torontofantasy.6.042236,low.02399,torontofantasy.618411,2399,0.6857568352293729
I won't let them hurt you.,low,0.7659574468085106,torontofantasy.6.019201,low.02400,torontofantasy.280372,2400,0.698903669182798
They've suspended him for two days.,low,0.7435897435897436,cornellmov.6.017721,low.02401,cornellmov.0102529,2401,0.7942176994533334
You have to give me something.,low,0.6666666666666666,torontofantasy.6.137288,low.02402,torontofantasy.1879753,2402,0.6019382368218225
It was definitely a valuable experience.,low,0.74,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.094556,low.02403,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02556044,2403,0.6219121385379365
Give your content order and purpose.,low,0.6779661016949152,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.119479,low.02404,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03227237,2404,0.6018994319500024
His face devoid of all expression.,low,0.6911764705882353,torontofantasy.6.443350,low.02405,torontofantasy.5796459,2405,0.7453041237888035
Experts offer all kinds of advice.,low,0.7692307692307693,cocaspok1991.6.000310,low.02406,cocaspok1991.0005149,2406,0.6704292698953185
Reliable edge hold on firmer snow.,low,0.6349206349206349,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.116847,low.02407,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03156191,2407,0.6951444193728045
It is kind of getting tight.,low,0.7735849056603774,cocaspok2009.6.011448,low.02408,cocaspok2009.0148845,2408,0.615557013880475
Practically everyone in Debrett's has one.,low,0.6923076923076923,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.106142,low.02409,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02843641,2409,0.7066752605117372
Easy to fill and very durable!,low,0.8703703703703703,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.054612,low.02410,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01498543,2410,0.6698162583738902
"If you're ever afraid, call me.",low,0.8653846153846154,torontomyst.6.121645,low.02411,torontomyst.1602249,2411,0.6194238116551288
Create a great life for yourself.,low,0.7692307692307693,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.126225,low.02412,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.03414440,2412,0.6437324713793194
