sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_resnet50-early
Prefer not to break it up.,low,0.7058823529411765,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.083291,low.02333,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02270159,2333,0.002922659
He'd already tried to crawl once.,low,0.8717948717948718,torontofantasy.6.445522,low.02334,torontofantasy.5813353,2334,0.0019714157
"So, stay strong for each other!",low,0.704225352112676,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.119376,low.02335,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03196123,2335,0.0018090886
Changing the constitution is not easy.,low,0.8481012658227848,cocaspok2006.6.006879,low.02336,cocaspok2006.0108241,2336,0.0022066496
It was so peaceful for dining.,low,0.810126582278481,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.021535,low.02337,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00580774,2337,0.0019108597
But you see a continuing problem.,low,0.6716417910447762,cocaspok2010.6.012541,low.02338,cocaspok2010.0162204,2338,0.0037234826
It was a somewhat startling feeling.,low,0.65,torontofantasy.6.097353,low.02339,torontofantasy.1419950,2339,0.0020305817
The excitement was almost too much.,low,0.7794117647058824,torontofantasy.6.138648,low.02340,torontofantasy.1893927,2340,0.0023249087
Easy on hand and good distance.,low,0.6458333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.083128,low.02341,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02250031,2341,0.001984729
He was the one who spoke.,low,0.7,torontomyst.6.146929,low.02342,torontomyst.1896212,2342,0.0028657818
He was pretty easy to notice.,low,0.6507936507936508,cocaspok2007.6.000422,low.02343,cocaspok2007.0004546,2343,0.0018604621
Thoughts of a family soon followed.,low,0.6923076923076923,cocaspok2007.6.006522,low.02344,cocaspok2007.0086259,2344,0.0020319414
Sprint would give that to them.,low,0.8727272727272727,cocaspok2004.6.008413,low.02345,cocaspok2004.0126125,2345,0.0030935423
They won't treat you any better.,low,0.78125,cocaspok1992.6.003847,low.02346,cocaspok1992.0049357,2346,0.0024438822
Maybe you'll be entertaining guests soon.,low,0.76,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.056078,low.02347,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01515699,2347,0.0019159017
You have every right to be.,low,0.711864406779661,cornellmov.6.021879,low.02348,cornellmov.0128907,2348,0.0019125609
I would give them to her.,low,0.6507936507936508,cocaspok2002.6.000024,low.02349,cocaspok2002.0000424,2349,0.0019370216
I want you to throw up.,low,0.8421052631578947,cocaspok2007.6.007417,low.02350,cocaspok2007.0095445,2350,0.0031478715
That is another very good additional.,low,0.7358490566037735,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.118999,low.02351,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03244071,2351,0.002474032
"And still it came, pushing forward.",low,0.7205882352941176,torontomyst.6.134997,low.02352,torontomyst.1748416,2352,0.0022496094
A couple of really quick questions.,low,0.7647058823529411,cocaspok2004.6.006102,low.02353,cocaspok2004.0094119,2353,0.0018683765
It was a pretty weak throw.,low,0.7625,cocaspok2009.6.006505,low.02354,cocaspok2009.0082949,2354,0.0026030277
I have all of those already!!!,low,0.7692307692307693,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.028384,low.02355,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00754425,2355,0.0024238138
And I got a clean record.,low,0.7974683544303798,torontomyst.6.051965,low.02356,torontomyst.727113,2356,0.0018839629
"Development of quick, responsive, optimised sites.",low,0.7540983606557377,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.170821,low.02357,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04618051,2357,0.0024261985
The clouds forming overhead worried him.,low,0.8260869565217391,torontofantasy.6.429713,low.02358,torontofantasy.5667860,2358,0.0019651824
I've been feeling low for weeks.,low,0.782051282051282,cornellmov.6.021919,low.02359,cornellmov.0129182,2359,0.0030950985
It's time to change it somewhat.,low,0.703125,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.140567,low.02360,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03759333,2360,0.0020042553
And the clothing is somewhat interesting.,low,0.7714285714285715,cocaspok1993.6.001962,low.02361,cocaspok1993.0027171,2361,0.003044103
So its phone number displays unknown.,low,0.7538461538461538,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.020169,low.02362,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00538930,2362,0.0019142715
I spoke with him three times.,low,0.7017543859649122,cocaspok2009.6.000437,low.02363,cocaspok2009.0004486,2363,0.0018761824
"It would be less civilized, certainly.",low,0.7283950617283951,wsj.6.001790,low.02364,wsj.322895,2364,0.0021011666
He forced himself to be deliberate.,low,0.7407407407407407,brown.6.001410,low.02365,brown.026877,2365,0.0020208457
Very quick with communication and responses.,low,0.7142857142857143,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.181758,low.02366,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04864568,2366,0.002711744
"Along with that, life isn't fair.",low,0.7115384615384616,torontofantasy.6.014686,low.02367,torontofantasy.216586,2367,0.0018935609
"Well, one is I'm better prepared.",low,0.6842105263157895,cocaspok1999.6.006805,low.02368,cocaspok1999.0091213,2368,0.001904425
Give them the time they need.,low,0.6981132075471698,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.029097,low.02369,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00792938,2369,0.0018818947
His serious expression changed to dread.,low,0.8059701492537313,torontofantasy.6.282327,low.02370,torontofantasy.3678665,2370,0.0027602746
"Bright, bold, textured and extremely innovative.",low,0.7704918032786885,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.167106,low.02371,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04555717,2371,0.0019063086
It was a great media event.,low,0.7272727272727273,cocaspok1990.6.001430,low.02372,cocaspok1990.0024127,2372,0.0019447935
Better than knowing individuals any day.,low,0.6951219512195121,torontofantasy.6.298577,low.02373,torontofantasy.3910835,2373,0.0018503903
"Still, the Resistance has its ways.",low,0.8059701492537313,torontofantasy.6.003160,low.02374,torontofantasy.42791,2374,0.0019190784
What are you afraid will happen?,low,0.7368421052631579,cornellmov.6.006194,low.02375,cornellmov.0035231,2375,0.002305554
Liquor Stores can be extremely profitable.,low,0.8787878787878788,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.111872,low.02376,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03004041,2376,0.0030127421
"Regardless, the viewing was a comfort.",low,0.6891891891891891,torontofantasy.6.202220,low.02377,torontofantasy.2742965,2377,0.0020058695
And you will give me occasion.,low,0.6909090909090909,cornellmov.6.036198,low.02378,cornellmov.0221353,2378,0.0021239268
"Well, I'm trying to educate him!",low,0.8333333333333334,cornellmov.6.017019,low.02379,cornellmov.0098065,2379,0.0019171251
Something had a hold on her.,low,0.7792207792207793,torontofantasy.6.184063,low.02380,torontofantasy.2498619,2380,0.0026853387
Will you give her a message?,low,0.7384615384615385,cornellmov.6.037466,low.02381,cornellmov.0229604,2381,0.0018813777
You have a problem with it.,low,0.625,cocaspok1996.6.002906,low.02382,cocaspok1996.0036885,2382,0.002922312
That might be a good sign.,low,0.6578947368421053,torontomyst.6.136111,low.02383,torontomyst.1763994,2383,0.0027200077
"""We were extremely worried,"" Tovan responded.",low,0.8028169014084507,torontofantasy.6.033611,low.02384,torontofantasy.487179,2384,0.0020149553
His strength was draining too quickly.,low,0.7901234567901234,torontofantasy.6.388197,low.02385,torontofantasy.5087558,2385,0.0022617592
It must be another business establishment.,low,0.68,torontofantasy.6.080349,low.02386,torontofantasy.1186144,2386,0.0018479442
You make that sound so easy.,low,0.6981132075471698,torontofantasy.6.226668,low.02387,torontofantasy.3030180,2387,0.0029205922
He must be good for something.,low,0.7974683544303798,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.062465,low.02388,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01672391,2388,0.0017586411
Things to come to terms with.,low,0.6455696202531646,cornellmov.6.039110,low.02389,cornellmov.0240388,2389,0.00207012
You better get used to it.,low,0.7466666666666667,cornellmov.6.030812,low.02390,cornellmov.0186789,2390,0.0024773953
I'll give you your heart's desire.,low,0.7682926829268293,cornellmov.6.020981,low.02391,cornellmov.0123377,2391,0.001883143
Four affirmations are better than none.,low,0.8679245283018868,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.064074,low.02392,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01756438,2392,0.0027210205
A heavy and generously proportioned object.,low,0.7083333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.158808,low.02393,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04287436,2393,0.0025858511
I tend to avoid such situations.,low,0.7088607594936709,torontomyst.6.005456,low.02394,torontomyst.76844,2394,0.0019083335
I was already prepared for that.,low,0.6707317073170732,cocaspok1995.6.002909,low.02395,cocaspok1995.038442,2395,0.0032525342
They were almost to the woods.,low,0.7564102564102564,torontofantasy.6.368350,low.02396,torontofantasy.4817642,2396,0.0019255155
Better having two choices than one.,low,0.7866666666666666,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.116157,low.02397,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03109702,2397,0.0019348292
Most markets are still relatively healthy.,low,0.8181818181818182,cocaspok2005.6.004469,low.02398,cocaspok2005.0070938,2398,0.0020406293
Ostedes was more powerful than ever.,low,0.8524590163934426,torontofantasy.6.042236,low.02399,torontofantasy.618411,2399,0.0019126812
I won't let them hurt you.,low,0.7659574468085106,torontofantasy.6.019201,low.02400,torontofantasy.280372,2400,0.0018529367
They've suspended him for two days.,low,0.7435897435897436,cornellmov.6.017721,low.02401,cornellmov.0102529,2401,0.0024622052
You have to give me something.,low,0.6666666666666666,torontofantasy.6.137288,low.02402,torontofantasy.1879753,2402,0.003001829
It was definitely a valuable experience.,low,0.74,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.094556,low.02403,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02556044,2403,0.0024855656
Give your content order and purpose.,low,0.6779661016949152,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.119479,low.02404,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03227237,2404,0.0022119388
His face devoid of all expression.,low,0.6911764705882353,torontofantasy.6.443350,low.02405,torontofantasy.5796459,2405,0.0060809124
Experts offer all kinds of advice.,low,0.7692307692307693,cocaspok1991.6.000310,low.02406,cocaspok1991.0005149,2406,0.0032182399
Reliable edge hold on firmer snow.,low,0.6349206349206349,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.116847,low.02407,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03156191,2407,0.0019357295
It is kind of getting tight.,low,0.7735849056603774,cocaspok2009.6.011448,low.02408,cocaspok2009.0148845,2408,0.0018998941
Practically everyone in Debrett's has one.,low,0.6923076923076923,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.106142,low.02409,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02843641,2409,0.0030684574
Easy to fill and very durable!,low,0.8703703703703703,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.054612,low.02410,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01498543,2410,0.0021567063
"If you're ever afraid, call me.",low,0.8653846153846154,torontomyst.6.121645,low.02411,torontomyst.1602249,2411,0.0028982947
Create a great life for yourself.,low,0.7692307692307693,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.126225,low.02412,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.03414440,2412,0.0024826434
Everyone must make their own choices.,low,0.7692307692307693,torontofantasy.6.059676,low.02413,torontofantasy.871268,2413,0.0030256924
I desire credit life insurance only.,low,0.8636363636363636,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.073913,low.02414,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01995963,2414,0.0018726636
So three triggers must be implemented.,low,0.75,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.126158,low.02415,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03417330,2415,0.001907279
They both walked out towards reception.,low,0.7058823529411765,torontofantasy.6.013678,low.02416,torontofantasy.199595,2416,0.0018943102
One can't help but be concerned.,low,0.6329113924050633,cocaspok1996.6.000363,low.02417,cocaspok1996.0005409,2417,0.0018370672
They're afraid they might get lost.,low,0.7307692307692307,cocaspok2001.6.000693,low.02418,cocaspok2001.0013589,2418,0.0030575728
Storearmy Dashboard is the powerful tool.,low,0.7611940298507462,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.043274,low.02419,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01170520,2419,0.0025669318
Can you hear me better now?,low,0.7439024390243902,cornellmov.6.015712,low.02420,cornellmov.0089654,2420,0.002386133
We're finding strength to come forward.,low,0.6612903225806451,cocaspok1994.6.004692,low.02421,cocaspok1994.0058736,2421,0.0024384733
Thanks everyone for making these possible!!,low,0.74,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.090909,low.02422,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02440337,2422,0.001999422
Virtually every retailer will carry them.,low,0.7619047619047619,wsj.6.001541,low.02423,wsj.280642,2423,0.0025612516
Might be he'll need it soon.,low,0.6333333333333333,torontofantasy.6.467015,low.02424,torontofantasy.6069694,2424,0.0018567153
Just wanted to offer some feedback.,low,0.68,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.037324,low.02425,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.00996564,2425,0.0021920514
Because there were four separate items.,low,0.6493506493506493,cocaspok1998.6.006631,low.02426,cocaspok1998.0089976,2426,0.0018348522
It simply doesn't get any better!!,low,0.7540983606557377,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.017140,low.02427,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00464343,2427,0.0018852425
Valuable for all levels of management.,low,0.7213114754098361,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.105917,low.02428,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02897463,2428,0.0021293035
Powerful machine with variable speed control.,low,0.8405797101449275,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.004380,low.02429,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00117866,2429,0.0027773576
Identify the problem to be addressed.,low,0.71875,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.080618,low.02430,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02196710,2430,0.0019366866
There must be a peace process.,low,0.8103448275862069,cocaspok1997.6.009675,low.02431,cocaspok1997.0118515,2431,0.0022847536
Cabins were very clean and comfortable.,low,0.84,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.038822,low.02432,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01044447,2432,0.0022165235
I was frightened to begin with.,low,0.6984126984126984,cocaspok2008.6.004160,low.02433,cocaspok2008.0051999,2433,0.0018404413
Anyone tried to implement such features?,low,0.7272727272727273,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.042557,low.02434,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01158589,2434,0.003106846
Others can be harsh and unforgiving.,low,0.7878787878787878,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.079363,low.02435,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02117895,2435,0.001944907
Then remembered he wouldn't get hurt.,low,0.6481481481481481,torontofantasy.6.407633,low.02436,torontofantasy.5335173,2436,0.002183157
Employers offer different types of benefits.,low,0.7678571428571429,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.057158,low.02437,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01554849,2437,0.0019432796
